2011,10,13,3,55,3:40,Luoteis,0,8,9,6,0
2011,10,13,4,0,3:40,Luoteis,0,8,9,6,0
2011,10,13,4,5,3:50,Luoteis,0,8,9,5,9
2011,10,13,4,10,3:50,Luoteis,0,8,9,5,9
2011,10,13,4,15,4:00,Luoteis,0,8,10,6,0
2011,10,13,4,20,4:10,Luoteis,0,8,10,5,9
2011,10,13,4,25,4:10,Luoteis,0,8,10,5,9
2011,10,13,4,30,4:20,Luoteis,0,8,9,5,8
2011,10,13,4,35,4:20,Luoteis,0,8,9,5,8
2011,10,13,4,40,4:20,Luoteis,0,8,9,5,8
2011,10,13,4,45,4:30,Luoteis,0,8,10,5,8
2011,10,13,4,50,4:30,Luoteis,0,8,10,5,8
2011,10,13,4,55,4:40,Luoteis,0,8,10,6,0
2011,10,13,5,0,4:50,Luoteis,0,8,10,6,0
2011,10,13,5,5,4:50,Luoteis,0,8,10,6,0
2011,10,13,5,10,5:00,Luoteis,0,8,10,6,0
2011,10,13,5,15,5:00,Luoteis,0,8,10,6,0
2011,10,13,5,20,5:10,Luoteis,0,8,9,6,1
2011,10,13,5,25,5:10,Luoteis,0,8,9,6,1
2011,10,13,5,30,5:10,Luoteis,0,8,9,6,1
2011,10,13,5,35,5:20,Luoteis,0,8,10,6,2
2011,10,13,5,40,5:20,Luoteis,0,8,10,6,2
2011,10,13,5,45,5:30,Luoteis,0,8,10,6,3
2011,10,13,5,50,5:30,Luoteis,0,8,10,6,3
2011,10,13,5,55,5:40,Luoteis,0,8,10,6,3
2011,10,13,6,0,5:40,Luoteis,0,8,10,6,3
2011,10,13,6,5,5:50,Luoteis,0,7,9,6,3
2011,10,13,6,10,5:50,Luoteis,0,7,9,6,3
2011,10,13,6,15,6:00,Luoteis,0,7,8,6,4
2011,10,13,6,20,6:00,Luoteis,0,7,8,6,4
2011,10,13,6,25,6:10,Pohjois,0,7,9,6,4
2011,10,13,6,30,6:10,Pohjois,0,7,9,6,4
2011,10,13,6,35,6:20,Pohjois,0,7,9,6,6
2011,10,13,6,40,6:30,Pohjois,0,8,11,6,6
2011,10,13,6,45,6:30,Pohjois,0,8,11,6,6
2011,10,13,6,50,6:30,Pohjois,0,8,11,6,6
2011,10,13,7,0,6:40,Pohjois,0,8,11,6,7
2011,10,13,7,5,6:50,Pohjois,0,9,11,6,8
2011,10,13,7,10,6:50,Pohjois,0,9,11,6,8
2011,10,13,7,15,7:00,Pohjois,0,9,11,6,7
2011,10,13,7,20,7:10,Pohjois,0,9,13,6,6
2011,10,13,7,25,7:10,Pohjois,0,9,13,6,6
2011,10,13,7,30,7:10,Pohjois,0,9,13,6,6
2011,10,13,7,35,7:20,Pohjois,0,9,12,6,6
2011,10,13,7,40,7:20,Pohjois,0,9,12,6,6
2011,10,13,7,45,7:30,Pohjois,0,9,12,6,7
2011,10,13,7,50,7:30,Pohjois,0,9,12,6,7
2011,10,13,7,55,7:40,Pohjois,0,10,13,6,7
2011,10,13,8,0,7:50,Pohjois,0,10,13,6,8
2011,10,13,8,5,7:50,Pohjois,0,10,13,6,8
2011,10,13,8,10,8:00,Pohjois,0,10,12,6,7
2011,10,13,8,15,8:00,Pohjois,0,10,12,6,7
2011,10,13,8,20,8:10,Pohjois,0,10,14,6,7
2011,10,13,8,25,8:10,Pohjois,0,10,14,6,7
2011,10,13,8,30,8:10,Pohjois,0,10,14,6,7
2011,10,13,8,35,8:20,Pohjois,0,10,14,6,4
2011,10,13,8,40,8:20,Pohjois,0,10,14,6,4
2011,10,13,8,45,8:30,Pohjois,0,10,12,6,4
2011,10,13,8,50,8:40,Pohjois,0,10,13,6,3
2011,10,13,8,55,8:40,Pohjois,0,10,13,6,3
2011,10,13,9,0,8:50,Pohjois,0,11,14,6,3
2011,10,13,9,5,8:50,Pohjois,0,11,14,6,3
2011,10,13,9,10,8:50,Pohjois,0,11,14,6,3
2011,10,13,9,15,9:00,Pohjois,0,10,13,6,3
2011,10,13,9,20,9:10,Pohjois,0,11,14,6,3
2011,10,13,9,25,9:10,Pohjois,0,11,14,6,3
2011,10,13,9,30,9:10,Pohjois,0,11,14,6,3
2011,10,13,9,40,9:20,Pohjois,0,11,16,6,3
2011,10,13,9,45,9:30,Pohjois,0,11,14,6,3
2011,10,13,9,50,9:30,Pohjois,0,11,14,6,3
2011,10,13,9,55,9:40,Pohjois,0,12,15,6,3
2011,10,13,10,0,9:50,Pohjois,0,11,15,6,4
2011,10,13,10,5,9:50,Pohjois,0,11,15,6,4
2011,10,13,10,10,10:00,Pohjois,0,11,14,6,4
2011,10,13,10,15,10:00,Pohjois,0,11,14,6,4
2011,10,13,10,20,10:00,Pohjois,0,11,14,6,4
2011,10,13,10,25,10:10,Pohjois,0,10,14,6,5
2011,10,13,10,30,10:10,Pohjois,0,10,14,6,5
2011,10,13,10,35,10:20,Pohjois,0,10,13,6,5
2011,10,13,10,40,10:20,Pohjois,0,10,13,6,5
2011,10,13,10,45,10:30,Pohjois,0,10,13,6,5
2011,10,13,10,50,10:40,Pohjois,0,11,15,6,4
2011,10,13,10,55,10:40,Pohjois,0,11,15,6,4
2011,10,13,11,0,10:50,Pohjois,0,12,15,6,5
2011,10,13,11,5,10:50,Pohjois,0,12,15,6,5
2011,10,13,11,10,10:50,Pohjois,0,12,15,6,5
2011,10,13,11,15,11:00,Pohjois,0,11,15,6,5
2011,10,13,11,20,11:10,Pohjois,0,12,15,6,7
2011,10,13,11,25,11:10,Pohjois,0,12,15,6,7
2011,10,13,11,30,11:20,Pohjois,0,12,15,6,6
2011,10,13,11,35,11:20,Pohjois,0,12,15,6,6
2011,10,13,11,40,11:30,Pohjois,0,11,15,6,7
2011,10,13,11,45,11:30,Pohjois,0,11,15,6,7
2011,10,13,11,50,11:30,Pohjois,0,11,15,6,7
2011,10,13,11,55,11:30,Pohjois,0,11,15,6,7
2011,10,13,12,0,11:30,Pohjois,0,11,15,6,7
2011,10,13,12,10,11:50,Pohjois,0,12,15,7,0
2011,10,13,12,20,12:00,Pohjois,0,11,14,7,0
2011,10,13,12,30,12:20,Pohjois,0,10,13,6,9
2011,10,13,12,35,12:20,Pohjois,0,10,13,6,9
2011,10,13,12,40,12:30,Pohjois,0,11,15,7,0
2011,10,13,12,45,12:30,Pohjois,0,11,15,7,0
2011,10,13,12,50,12:30,Pohjois,0,11,15,7,0
2011,10,13,13,0,12:40,Pohjois,0,11,15,7,3
2011,10,13,13,5,12:50,Pohjois,0,10,13,7,2
2011,10,13,13,10,12:50,Pohjois,0,10,13,7,2
2011,10,13,13,15,13:00,Pohjois,0,11,13,7,1
2011,10,13,13,20,13:00,Pohjois,0,11,13,7,1
2011,10,13,13,25,13:10,Pohjois,0,11,15,7,4
2011,10,13,13,30,13:10,Pohjois,0,11,15,7,4
2011,10,13,13,35,13:20,Pohjois,0,11,15,7,5
2011,10,13,13,40,13:20,Pohjois,0,11,15,7,5
2011,10,13,13,45,13:30,Pohjois,0,12,14,7,5
2011,10,13,13,50,13:30,Pohjois,0,12,14,7,5
2011,10,13,13,55,13:40,Pohjois,0,11,14,7,5
2011,10,13,14,0,13:40,Pohjois,0,11,14,7,5
2011,10,13,14,5,13:50,Pohjois,0,10,13,7,6
2011,10,13,14,10,14:00,Pohjois,0,11,13,7,7
2011,10,13,14,15,14:00,Pohjois,0,11,13,7,7
2011,10,13,14,20,14:10,Pohjois,0,11,14,7,8
2011,10,13,14,25,14:10,Pohjois,0,11,14,7,8
2011,10,13,14,30,14:10,Pohjois,0,11,14,7,8
2011,10,13,14,35,14:20,Pohjois,0,10,12,8,0
2011,10,13,14,40,14:30,Luoteis,0,12,14,7,5
2011,10,13,14,45,14:30,Luoteis,0,12,14,7,5
2011,10,13,14,50,14:30,Luoteis,0,12,14,7,5
2011,10,13,14,55,14:40,Pohjois,0,11,13,7,5
2011,10,13,15,0,14:50,Pohjois,0,12,15,7,5
2011,10,13,15,5,14:50,Pohjois,0,12,15,7,5
2011,10,13,15,10,15:00,Pohjois,0,11,15,7,7
2011,10,13,15,15,15:00,Pohjois,0,11,15,7,7
2011,10,13,15,20,15:10,Pohjois,0,10,14,7,6
2011,10,13,15,25,15:10,Pohjois,0,10,14,7,6
2011,10,13,15,30,15:10,Pohjois,0,10,14,7,6
2011,10,13,15,35,15:20,Pohjois,0,12,14,7,5
2011,10,13,15,40,15:20,Pohjois,0,12,14,7,5
2011,10,13,15,45,15:20,Pohjois,0,12,14,7,5
2011,10,13,15,50,15:40,Pohjois,0,12,14,7,8
2011,10,13,15,55,15:40,Pohjois,0,12,14,7,8
2011,10,13,16,0,15:50,Luoteis,0,10,13,7,8
2011,10,13,16,5,15:50,Luoteis,0,10,13,7,8
2011,10,13,16,10,15:50,Luoteis,0,10,13,7,8
2011,10,13,16,15,16:00,Pohjois,0,11,14,7,5
2011,10,13,16,20,16:00,Pohjois,0,11,14,7,5
2011,10,13,16,25,16:10,Pohjois,0,9,12,7,4
2011,10,13,16,30,16:10,Pohjois,0,9,12,7,4
2011,10,13,16,35,16:20,Pohjois,0,10,12,7,6
2011,10,13,16,40,16:20,Pohjois,0,10,12,7,6
2011,10,13,16,45,16:30,Pohjois,0,10,13,7,7
2011,10,13,16,50,16:30,Pohjois,0,10,13,7,7
2011,10,13,16,55,16:40,Pohjois,0,10,14,7,7
2011,10,13,17,0,16:50,Pohjois,0,10,14,7,7
2011,10,13,17,5,16:50,Pohjois,0,10,14,7,7
2011,10,13,17,15,17:00,Pohjois,0,11,14,7,7
2011,10,13,17,20,17:00,Pohjois,0,11,14,7,7
2011,10,13,17,25,17:10,Pohjois,0,11,14,7,6
2011,10,13,17,30,17:10,Pohjois,0,11,14,7,6
2011,10,13,17,35,17:20,Pohjois,0,10,12,7,7
2011,10,13,17,40,17:20,Pohjois,0,10,12,7,7
2011,10,13,17,45,17:30,Pohjois,0,10,14,7,6
2011,10,13,17,50,17:40,Pohjois,0,10,13,7,5
2011,10,13,17,55,17:40,Pohjois,0,10,13,7,5
2011,10,13,18,0,17:40,Pohjois,0,10,13,7,5
2011,10,13,18,5,17:50,Pohjois,0,9,12,7,6
2011,10,13,18,10,18:00,Pohjois,0,9,11,7,5
2011,10,13,18,15,18:00,Pohjois,0,9,11,7,5
2011,10,13,18,20,18:00,Pohjois,0,9,11,7,5
2011,10,13,18,25,18:10,Pohjois,0,9,11,7,4
2011,10,13,18,30,18:20,Pohjois,0,8,11,7,4
2011,10,13,18,35,18:20,Pohjois,0,8,11,7,4
2011,10,13,18,40,18:30,Pohjois,0,8,10,7,4
2011,10,13,18,45,18:30,Pohjois,0,8,10,7,4
2011,10,13,18,50,18:30,Pohjois,0,8,10,7,4
2011,10,13,18,55,18:40,Pohjois,0,8,10,7,4
