2011,10,19,0,0,23:40,Etelä,0,16,19,7.8
2011,10,19,0,5,23:50,Etelä,0,16,20,7.8
2011,10,19,0,10,23:50,Etelä,0,16,20,7.8
2011,10,19,0,15,0:00,Etelä,0,17,21,7.8
2011,10,19,0,20,0:00,Etelä,0,17,21,7.8
2011,10,19,0,30,0:10,Etelä,0,17,20,7.8
2011,10,19,0,35,0:20,Etelä,0,17,21,7.7
2011,10,19,0,40,0:20,Etelä,0,17,21,7.7
2011,10,19,0,50,0:40,Etelä,0,17,23,7.7
2011,10,19,0,55,0:40,Etelä,0,17,23,7.7
2011,10,19,1,0,0:40,Etelä,0,17,23,7.7
2011,10,19,1,5,0:50,Etelä,0,17,21,7.6
2011,10,19,1,10,0:50,Etelä,0,17,21,7.6
2011,10,19,1,15,1:00,Etelä,0,17,21,7.5
2011,10,19,1,20,1:00,Etelä,0,17,21,7.5
2011,10,19,1,25,1:10,Etelä,0,17,21,7.6
2011,10,19,1,30,1:10,Etelä,0,17,21,7.6
2011,10,19,1,35,1:20,Etelä,0,17,20,7.5
2011,10,19,1,40,1:20,Etelä,0,17,20,7.5
2011,10,19,1,45,1:30,Etelä,0,17,21,7.5
2011,10,19,1,50,1:30,Etelä,0,17,21,7.5
2011,10,19,1,55,1:40,Etelä,0,17,21,7.6
2011,10,19,2,0,1:50,Etelä,0,16,21,7.5
2011,10,19,2,5,1:50,Etelä,0,16,21,7.5
2011,10,19,2,10,2:00,Etelä,0,16,20,7.5
2011,10,19,2,15,2:00,Etelä,0,16,20,7.5
2011,10,19,2,20,2:10,Etelä,0,17,20,7.5
2011,10,19,2,25,2:10,Etelä,0,17,20,7.5
2011,10,19,2,30,2:20,Etelä,0,15,19,6.3
2011,10,19,2,35,2:20,Etelä,0,15,19,6.3
2011,10,19,2,40,2:30,Etelä,0,15,20,7.2
2011,10,19,2,45,2:30,Etelä,0,15,20,7.2
2011,10,19,2,50,2:30,Etelä,0,15,20,7.2
2011,10,19,2,55,2:40,Etelä,0,15,18,7.2
2011,10,19,3,0,2:40,Etelä,0,15,18,7.2
2011,10,19,3,5,2:40,Etelä,0,15,18,7.2
2011,10,19,3,10,3:00,Etelä,0,15,19,7.1
2011,10,19,3,15,3:00,Etelä,0,15,19,7.1
2011,10,19,3,20,3:10,Etelä,0,16,20,6.9
2011,10,19,3,25,3:10,Etelä,0,16,20,6.9
2011,10,19,3,30,3:10,Etelä,0,16,20,6.9
2011,10,19,3,35,3:20,Etelä,0,17,20,6.8
2011,10,19,3,40,3:30,Etelä,0,16,18,6.6
2011,10,19,3,45,3:30,Etelä,0,16,18,6.6
2011,10,19,3,50,3:40,Etelä,0,16,19,6.7
2011,10,19,3,55,3:40,Etelä,0,16,19,6.7
2011,10,19,4,0,3:50,Etelä,0,16,19,6.7
2011,10,19,4,5,3:50,Etelä,0,16,19,6.7
2011,10,19,4,10,3:50,Etelä,0,16,19,6.7
2011,10,19,4,15,4:00,Etelä,0,16,19,6.7
2011,10,19,4,20,4:00,Etelä,0,16,19,6.7
2011,10,19,4,25,4:10,Etelä,0,17,20,6.7
2011,10,19,4,30,4:10,Etelä,0,17,20,6.7
2011,10,19,4,35,4:20,Etelä,0,17,20,6.6
2011,10,19,4,40,4:20,Etelä,0,17,20,6.6
