2011,10,13,0,55,00:50,325,1.9,3.3,4.6,5.0
2011,10,13,1,0,00:50,325,1.9,3.3,4.6,5.0
2011,10,13,1,5,00:50,325,1.9,3.3,4.6,5.0
2011,10,13,1,10,00:50,325,1.9,3.3,4.6,5.0
2011,10,13,1,15,00:50,325,1.9,3.3,4.6,5.0
2011,10,13,1,20,00:50,325,1.9,3.3,4.6,5.0
2011,10,13,1,25,01:20,322,1.4,2.3,3.1,4.7
2011,10,13,1,30,01:20,322,1.4,2.3,3.1,4.7
2011,10,13,1,35,01:20,322,1.4,2.3,3.1,4.7
2011,10,13,1,40,01:20,322,1.4,2.3,3.1,4.7
2011,10,13,1,45,01:20,322,1.4,2.3,3.1,4.7
2011,10,13,1,50,01:20,322,1.4,2.3,3.1,4.7
2011,10,13,1,55,01:50,322,1.8,2.6,3.2,5.1
2011,10,13,2,0,01:50,322,1.8,2.6,3.2,5.1
2011,10,13,2,5,01:50,322,1.8,2.6,3.2,5.1
2011,10,13,2,10,01:50,322,1.8,2.6,3.2,5.1
2011,10,13,2,15,01:50,322,1.8,2.6,3.2,5.1
2011,10,13,2,20,01:50,322,1.8,2.6,3.2,5.1
2011,10,13,2,25,02:20,331,1.6,2.5,3.5,4.8
2011,10,13,2,30,02:20,331,1.6,2.5,3.5,4.8
2011,10,13,2,35,02:20,331,1.6,2.5,3.5,4.8
2011,10,13,2,40,02:20,331,1.6,2.5,3.5,4.8
2011,10,13,2,45,02:20,331,1.6,2.5,3.5,4.8
2011,10,13,2,50,02:20,331,1.6,2.5,3.5,4.8
2011,10,13,2,55,02:50,337,1.9,3.0,4.0,5.1
2011,10,13,3,0,02:50,337,1.9,3.0,4.0,5.1
2011,10,13,3,5,02:50,337,1.9,3.0,4.0,5.1
2011,10,13,3,10,02:50,337,1.9,3.0,4.0,5.1
2011,10,13,3,15,02:50,337,1.9,3.0,4.0,5.1
2011,10,13,3,20,02:50,337,1.9,3.0,4.0,5.1
2011,10,13,3,25,03:20,328,2.1,3.4,5.0,5.0
